timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620538342819,45049,HTTP Request,200,,Thread Group 1-100,text,true,,228,215,39,39,http://34.69.50.56/yelpdata/elite/2010,45049,0,56
1620538343151,44732,HTTP Request,200,,Thread Group 1-266,text,true,,228,215,37,37,http://34.69.50.56/yelpdata/elite/2010,44732,0,53
1620538343341,44549,HTTP Request,200,,Thread Group 1-362,text,true,,228,215,36,36,http://34.69.50.56/yelpdata/elite/2010,44549,0,69
1620538343520,44376,HTTP Request,200,,Thread Group 1-453,text,true,,228,215,35,35,http://34.69.50.56/yelpdata/elite/2010,44376,0,59
1620538343235,44661,HTTP Request,200,,Thread Group 1-309,text,true,,228,215,35,35,http://34.69.50.56/yelpdata/elite/2010,44661,0,58
1620538343526,44370,HTTP Request,200,,Thread Group 1-454,text,true,,228,215,33,33,http://34.69.50.56/yelpdata/elite/2010,44370,0,80
1620538343183,45084,HTTP Request,200,,Thread Group 1-283,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45084,0,65
1620538343516,44751,HTTP Request,200,,Thread Group 1-449,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44751,0,55
1620538343450,44817,HTTP Request,200,,Thread Group 1-416,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44817,0,70
1620538343145,45122,HTTP Request,200,,Thread Group 1-265,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45122,0,59
1620538343330,44937,HTTP Request,200,,Thread Group 1-356,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44937,0,56
1620538343091,45176,HTTP Request,200,,Thread Group 1-238,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45176,0,58
1620538342990,45277,HTTP Request,200,,Thread Group 1-185,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45277,0,62
1620538343043,45224,HTTP Request,200,,Thread Group 1-213,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45224,0,60
1620538343456,44811,HTTP Request,200,,Thread Group 1-418,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44811,0,63
1620538343272,44995,HTTP Request,200,,Thread Group 1-328,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44995,0,61
1620538343219,45048,HTTP Request,200,,Thread Group 1-302,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45048,0,58
1620538343551,44716,HTTP Request,200,,Thread Group 1-468,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44716,0,73
1620538343506,44761,HTTP Request,200,,Thread Group 1-444,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,44761,0,65
1620538343156,45111,HTTP Request,200,,Thread Group 1-269,text,true,,228,215,32,32,http://34.69.50.56/yelpdata/elite/2010,45111,0,62
1620538343368,44899,HTTP Request,200,,Thread Group 1-376,text,true,,228,215,30,30,http://34.69.50.56/yelpdata/elite/2010,44899,0,63
1620538343096,45171,HTTP Request,200,,Thread Group 1-240,text,true,,228,215,30,30,http://34.69.50.56/yelpdata/elite/2010,45171,0,59
1620538343010,45257,HTTP Request,200,,Thread Group 1-197,text,true,,228,215,30,30,http://34.69.50.56/yelpdata/elite/2010,45257,0,60
1620538343214,45053,HTTP Request,200,,Thread Group 1-298,text,true,,228,215,28,28,http://34.69.50.56/yelpdata/elite/2010,45053,0,57
1620538343083,45184,HTTP Request,200,,Thread Group 1-233,text,true,,228,215,28,28,http://34.69.50.56/yelpdata/elite/2010,45184,0,55
1620538342952,45315,HTTP Request,200,,Thread Group 1-167,text,true,,228,215,28,28,http://34.69.50.56/yelpdata/elite/2010,45315,0,57
1620538342658,45609,HTTP Request,200,,Thread Group 1-21,text,true,,228,215,28,28,http://34.69.50.56/yelpdata/elite/2010,45609,0,59
1620538343290,44977,HTTP Request,200,,Thread Group 1-335,text,true,,228,215,28,28,http://34.69.50.56/yelpdata/elite/2010,44977,0,66
1620538343140,45127,HTTP Request,200,,Thread Group 1-260,text,true,,228,215,28,28,http://34.69.50.56/yelpdata/elite/2010,45127,0,58
1620538343068,45200,HTTP Request,200,,Thread Group 1-226,text,true,,228,215,26,26,http://34.69.50.56/yelpdata/elite/2010,45200,0,55
1620538342973,45295,HTTP Request,200,,Thread Group 1-177,text,true,,228,215,26,26,http://34.69.50.56/yelpdata/elite/2010,45295,0,55
1620538342933,45335,HTTP Request,200,,Thread Group 1-157,text,true,,228,215,26,26,http://34.69.50.56/yelpdata/elite/2010,45335,0,61
1620538343603,44665,HTTP Request,200,,Thread Group 1-493,text,true,,228,215,26,26,http://34.69.50.56/yelpdata/elite/2010,44665,0,60
1620538343129,45139,HTTP Request,200,,Thread Group 1-256,text,true,,228,215,26,26,http://34.69.50.56/yelpdata/elite/2010,45139,0,66
