timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620520826398,25281,HTTP Request,200,,Thread Group 1-338,text,true,,85612,133,150,150,http://34.71.253.86/yelpdata/elite/user,23597,0,55
1620520826649,25036,HTTP Request,200,,Thread Group 1-464,text,true,,85612,133,149,149,http://34.71.253.86/yelpdata/elite/user,23359,0,56
1620520826448,25237,HTTP Request,200,,Thread Group 1-359,text,true,,85612,133,149,149,http://34.71.253.86/yelpdata/elite/user,23569,0,52
1620520826267,25424,HTTP Request,200,,Thread Group 1-273,text,true,,85612,133,147,147,http://34.71.253.86/yelpdata/elite/user,23694,0,64
1620520826576,25116,HTTP Request,200,,Thread Group 1-427,text,true,,85612,133,146,146,http://34.71.253.86/yelpdata/elite/user,23470,0,54
1620520825786,25915,HTTP Request,200,,Thread Group 1-32,text,true,,85612,133,145,145,http://34.71.253.86/yelpdata/elite/user,24269,0,63
1620520826702,25007,HTTP Request,200,,Thread Group 1-490,text,true,,85612,133,144,144,http://34.71.253.86/yelpdata/elite/user,23368,0,54
1620520826081,25642,HTTP Request,200,,Thread Group 1-173,text,true,,85612,133,143,143,http://34.71.253.86/yelpdata/elite/user,23983,0,73
1620520826711,25016,HTTP Request,200,,Thread Group 1-496,text,true,,85612,133,142,142,http://34.71.253.86/yelpdata/elite/user,23364,0,51
1620520826133,25598,HTTP Request,200,,Thread Group 1-206,text,true,,85612,133,141,141,http://34.71.253.86/yelpdata/elite/user,23905,0,54
1620520826289,25446,HTTP Request,200,,Thread Group 1-284,text,true,,85612,133,140,140,http://34.71.253.86/yelpdata/elite/user,23816,0,53
1620520826442,25296,HTTP Request,200,,Thread Group 1-358,text,true,,85612,133,139,139,http://34.71.253.86/yelpdata/elite/user,23650,0,54
1620520825970,25782,HTTP Request,200,,Thread Group 1-125,text,true,,85612,133,138,138,http://34.71.253.86/yelpdata/elite/user,24149,0,95
1620520826219,25536,HTTP Request,200,,Thread Group 1-249,text,true,,85612,133,137,137,http://34.71.253.86/yelpdata/elite/user,23940,0,57
1620520826538,25217,HTTP Request,200,,Thread Group 1-409,text,true,,85612,133,137,137,http://34.71.253.86/yelpdata/elite/user,23609,0,63
1620520826614,25148,HTTP Request,200,,Thread Group 1-447,text,true,,85612,133,135,135,http://34.71.253.86/yelpdata/elite/user,23566,0,58
1620520825846,25917,HTTP Request,200,,Thread Group 1-62,text,true,,85612,133,135,135,http://34.71.253.86/yelpdata/elite/user,24320,0,64
1620520826362,25405,HTTP Request,200,,Thread Group 1-320,text,true,,85612,133,133,133,http://34.71.253.86/yelpdata/elite/user,23827,0,57
1620520825950,25817,HTTP Request,200,,Thread Group 1-109,text,true,,85612,133,133,133,http://34.71.253.86/yelpdata/elite/user,24225,0,68
1620520825767,26008,HTTP Request,200,,Thread Group 1-23,text,true,,85612,133,131,131,http://34.71.253.86/yelpdata/elite/user,24428,0,65
1620520826448,25378,HTTP Request,200,,Thread Group 1-361,text,true,,85612,133,130,130,http://34.71.253.86/yelpdata/elite/user,23760,0,52
1620520826473,25353,HTTP Request,200,,Thread Group 1-373,text,true,,85612,133,130,130,http://34.71.253.86/yelpdata/elite/user,23730,0,51
1620520826645,25187,HTTP Request,200,,Thread Group 1-461,text,true,,85612,133,128,128,http://34.71.253.86/yelpdata/elite/user,23574,0,56
